iter,n,K,speed
94,56,1000,1.956154376
94,58,1000,2.862034177
94,60,1000,3.394579643
94,62,1000,3.266535365
94,64,1000,3.595001852
94,66,1000,3.66053334
94,68,1000,4.745187435
94,70,1000,5.466148159
94,72,1000,6.543298075
94,74,1000,7.308663659
94,76,1000,7.447642046
94,78,1000,8.650906063
94,80,1000,9.892191707
94,82,1000,10.59216799
94,84,1000,12.151248328
94,86,1000,12.723359199
94,88,1000,10.839561687
94,90,1000,15.921067726
94,92,1000,18.558218483
94,94,1000,19.782330023
94,96,1000,21.631493885
94,98,1000,23.338426062
94,100,1000,21.275251097
95,10,1000,0.016183104
95,12,1000,0.020099981
95,14,1000,0.02367846
95,16,1000,0.022850103
95,18,1000,0.046502064
95,20,1000,0.068069814
95,22,1000,0.070697969
95,24,1000,0.079583888
95,26,1000,0.325802953
95,28,1000,0.127963825
95,30,1000,0.181617481
95,32,1000,0.259417055
95,34,1000,0.262516825
95,36,1000,0.655887979
95,38,1000,0.421438084
95,40,1000,0.737123037
95,42,1000,0.602483082
95,44,1000,1.120532226
95,46,1000,1.303827005
95,48,1000,1.287195472
95,50,1000,1.801730259
95,52,1000,1.7005508
95,54,1000,2.00820005
95,56,1000,2.233478226
95,58,1000,2.391413417
95,60,1000,3.206651541
95,62,1000,2.864822844
95,64,1000,3.773621315
95,66,1000,3.736052406
95,68,1000,4.78317545
95,70,1000,5.319671559
95,72,1000,6.518329244
95,74,1000,6.471277722
95,76,1000,7.762844366
95,78,1000,9.033866838
95,80,1000,8.82980083
95,82,1000,9.859484437
95,84,1000,11.156086956
95,86,1000,13.597591668
95,88,1000,14.083136552
95,90,1000,17.250594768
95,92,1000,16.706066293
95,94,1000,18.084437406
95,96,1000,19.606000959
95,98,1000,24.211260142
95,100,1000,23.957972319
96,10,1000,0.008778725
96,12,1000,0.009576387
96,14,1000,0.039565144
96,16,1000,0.050390454
96,18,1000,0.048787078
96,20,1000,0.270132007
96,22,1000,0.094455211
96,24,1000,0.110555646
96,26,1000,0.143769166
96,28,1000,0.168480776
96,30,1000,0.258128406
96,32,1000,0.207909707
96,34,1000,0.553630264
96,36,1000,0.412383834
96,38,1000,0.413303476
96,40,1000,0.709167795
96,42,1000,0.768720995
96,44,1000,0.736097743
96,46,1000,1.375962324
96,48,1000,1.652291523
96,50,1000,1.473221138
96,52,1000,2.201701442
96,54,1000,1.635149078
96,56,1000,1.657556839
96,58,1000,2.717136319
96,60,1000,2.705824356
96,62,1000,2.536808813
96,64,1000,3.393704773
96,66,1000,4.167091712
96,68,1000,4.465547058
96,70,1000,5.179385476
96,72,1000,7.279505696
96,74,1000,6.866620797
96,76,1000,5.524110684
96,78,1000,8.673245382
96,80,1000,9.232061221
96,82,1000,9.986062224
96,84,1000,11.456947749
96,86,1000,12.800110582
96,88,1000,14.117929344
96,90,1000,13.763955689
96,92,1000,16.358695807
96,94,1000,18.05507607
96,96,1000,20.65670468
96,98,1000,22.530290136
96,100,1000,24.318277104
97,10,1000,0.007771793
97,12,1000,0.013636358
97,14,1000,0.021178002
97,16,1000,0.039112589
97,18,1000,0.043259967
97,20,1000,0.039710666
97,22,1000,0.062334983
97,24,1000,0.087014155
97,26,1000,0.393248789
97,28,1000,0.202026773
97,30,1000,0.218289535
97,32,1000,0.265699913
97,34,1000,0.264060413
97,36,1000,0.750195153
97,38,1000,0.355693989
97,40,1000,0.516663577
97,42,1000,1.125804941
97,44,1000,1.021114708
97,46,1000,0.916945451
97,48,1000,1.36436345
97,50,1000,1.460377123
97,52,1000,1.684132331
97,54,1000,2.299386509
97,56,1000,1.731254665
97,58,1000,2.826839713
97,60,1000,2.999127553
97,62,1000,3.540345153
97,64,1000,4.175479548
97,66,1000,3.853453737
97,68,1000,4.960746311
97,70,1000,6.067000132
97,72,1000,5.017210312
97,74,1000,6.462098407
97,76,1000,7.666887018
97,78,1000,9.644912653
97,80,1000,8.219348018
97,82,1000,9.98642398
97,84,1000,12.402445057
97,86,1000,13.282253464
97,88,1000,13.380949167
97,90,1000,16.241785121
97,92,1000,17.111021558
97,94,1000,17.600913268
97,96,1000,20.566478046
97,98,1000,23.187721116
97,100,1000,24.259600087
98,10,1000,0.010054579
98,12,1000,0.027332082
98,14,1000,0.036991672
98,16,1000,0.024299872
98,18,1000,0.054071676
98,20,1000,0.059644474
98,22,1000,0.079722695
98,24,1000,0.358579241
98,26,1000,0.132910685
98,28,1000,0.167530493
98,30,1000,0.141499567
98,32,1000,0.267816156
98,34,1000,0.328829345
98,36,1000,0.801613622
98,38,1000,0.499570655
98,40,1000,0.987777962
98,42,1000,0.516618146
98,44,1000,1.133369284
98,46,1000,0.925273312
98,48,1000,1.063297731
98,50,1000,2.003026922
98,52,1000,1.945986039
98,54,1000,1.847530007
98,56,1000,2.862948556
98,58,1000,2.821715957
98,60,1000,2.613156625
98,62,1000,3.853315762
98,64,1000,3.528032563
98,66,1000,3.29342767
98,68,1000,5.059672934
98,70,1000,5.571674286
98,72,1000,5.769535562
98,74,1000,5.898616726
98,76,1000,7.443256187
98,78,1000,8.569668669
98,80,1000,9.849131985
98,82,1000,11.86239907
98,84,1000,11.866197545
98,86,1000,12.671742696
98,88,1000,13.431289269
98,90,1000,17.739606079
98,92,1000,15.071458187
98,94,1000,16.803611721
98,96,1000,20.824014698
98,98,1000,23.53269879
98,100,1000,23.656489692
99,10,1000,0.015917151
99,12,1000,0.021572217
99,14,1000,0.028421783
99,16,1000,0.022855479
99,18,1000,0.046509638
99,20,1000,0.068759811
99,22,1000,0.094574742
99,24,1000,0.07594796
99,26,1000,0.121542193
99,28,1000,0.145416928
99,30,1000,0.504985462
99,32,1000,0.24355179
99,34,1000,0.329439538
99,36,1000,0.318995202
99,38,1000,0.767212691
99,40,1000,0.624451746
99,42,1000,1.008118004
99,44,1000,0.835627748
99,46,1000,1.307906116
99,48,1000,1.577152955
99,50,1000,1.602533488
99,52,1000,1.834678607
99,54,1000,1.968426088
99,56,1000,2.346344859
99,58,1000,2.777529804
99,60,1000,3.201110757
99,62,1000,3.561983148
99,64,1000,4.106776523
99,66,1000,4.1496276
99,68,1000,4.644395791
99,70,1000,4.840232521
99,72,1000,5.704898109
99,74,1000,5.9804515
99,76,1000,6.40361064
99,78,1000,7.694754354
99,80,1000,9.086865181
99,82,1000,9.647867285
99,84,1000,12.795656446
99,86,1000,12.379841604
99,88,1000,13.281481478
99,90,1000,14.712649407
99,92,1000,16.185906247
99,94,1000,18.301368271
99,96,1000,20.529192748
99,98,1000,22.563571536
99,100,1000,19.11872089
100,10,1000,0.016943078
100,12,1000,0.024410252
100,14,1000,0.024424454
100,16,1000,0.036653815
100,18,1000,0.051110722
100,20,1000,0.083431186
100,22,1000,0.072133681
100,24,1000,0.123304145
100,26,1000,0.162442047
100,28,1000,0.176278372
100,30,1000,0.221122593
100,32,1000,0.555296264
100,34,1000,0.28447552
100,36,1000,0.402415434
100,38,1000,0.594590397
100,40,1000,1.03777144
100,42,1000,0.711634161
100,44,1000,1.26019812
100,46,1000,1.308987668
100,48,1000,0.98816245
100,50,1000,1.470368416
100,52,1000,1.432408332
100,54,1000,2.142344257
100,56,1000,2.283982073
100,58,1000,2.557684334
100,60,1000,3.052758421
100,62,1000,4.055357552
100,64,1000,3.505162267
100,66,1000,4.329932037
100,68,1000,4.886916345
100,70,1000,5.855861288
100,72,1000,6.080612019
100,74,1000,6.66324278
100,76,1000,7.530113068
100,78,1000,8.930589455
100,80,1000,8.71410349
100,82,1000,10.494106922
100,84,1000,12.145971648
100,86,1000,13.132766411
100,88,1000,14.183704466
100,90,1000,15.176006251
100,92,1000,17.171029841
100,94,1000,19.713244484
100,96,1000,19.051634009
100,98,1000,18.124122819
100,100,1000,26.202114487
